titre;realisateur;adresse;organisme_demandeur;type_de_tournage;ardt;date_debut;date_fin;xy
MON POUSSIN;FREDERIC FORESTIER;4ÿ RUEÿ JEAN DU BELLAY;LES FILMS DU 24;LONG METRAGE;75004;15/03/2016;15/03/2016;48.852803, 2.353543
MON POUSSIN;FREDERIC FORESTIER;RUEÿ LOBAU;LES FILMS DU 24;LONG METRAGE;75004;16/03/2016;16/03/2016;48.856204, 2.353258
MONSIEUR ET MADAME ADELMAN;NICOLAS BEDOS;32ÿ RUEÿ SAINT MARC;LES FILMS DU KIOSQUE;LONG METRAGE;75002;01/02/2016;01/02/2016;48.870723, 2.338692
MONSIEUR ET MADAME ADELMAN;NICOLAS BEDOS;22ÿ AVENUEÿ DE SUFFREN;LES FILMS DU KIOSQUE;LONG METRAGE;75007;04/02/2016;04/02/2016;48.852803, 2.298596
MONSIEUR ET MADAME ADELMAN;NICOLAS BEDOS;70ÿ AVENUEÿ DE BRETEUIL;LES FILMS DU KIOSQUE;LONG METRAGE;75007;18/02/2016;19/02/2016;48.848251, 2.311245
MONSIEUR ET MADAME ADELMAN;NICOLAS BEDOS;70ÿ AVENUEÿ DE BRETEUIL;LES FILMS DU KIOSQUE;LONG METRAGE;75007;25/01/2016;29/01/2016;48.848251, 2.311245
MONSIEUR ET MADAME ADELMAN;NICOLAS BEDOS;RUEÿ CESAR FRANCK;LES FILMS DU KIOSQUE;LONG METRAGE;75015;03/02/2016;03/02/2016;48.847145, 2.309339
MONSIEUR ET MADAME ADELMAN;NICOLAS BEDOS;49ÿ RUEÿ DE PONTHIEU;LES FILMS DU KIOSQUE;LONG METRAGE;75008;02/02/2016;02/02/2016;48.871688, 2.306111
MONSIEUR ET MADAME ADELMAN;NICOLAS BEDOS;3ÿ IMPASSEÿ BONNE NOUVELLE;LES FILMS DU KIOSQUE;LONG METRAGE;75010;09/02/2016;09/02/2016;48.870697, 2.350574
MONSIEUR ET MADAME ADELMAN;NICOLAS BEDOS;70ÿ AVENUEÿ DE BRETEUIL;LES FILMS DU KIOSQUE;LONG METRAGE;75015;17/02/2016;17/02/2016;48.846135, 2.311921
MONSIEUR ET MADAME ADELMAN;NICOLAS BEDOS;BOIS*ÿ DE BOULOGNE;LES FILMS DU KIOSQUE;LONG METRAGE;75016;24/02/2016;24/02/2016;48.875133, 2.286885
MONSIEUR ET MADAME ADELMAN;NICOLAS BEDOS;70ÿ AVENUEÿ DE BRETEUIL;LES FILMS DU KIOSQUE;LONG METRAGE;75007;29/02/2016;01/03/2016;48.848251, 2.311245
MONSIEUR ET MADAME ADELMAN;NICOLAS BEDOS;16ÿ AVENUEÿ VICTOR HUGO;LES FILMS DU KIOSQUE;LONG METRAGE;75016;01/03/2016;01/03/2016;48.872476, 2.291848
MONSIEUR ET MADAME ADELMAN;NICOLAS BEDOS;70ÿ AVENUEÿ DE BRETEUIL;LES FILMS DU KIOSQUE;LONG METRAGE;750107;22/02/2016;26/02/2016;
MONSIEUR ET MADAME ADELMAN;NICOLAS BEDOS;BOIS*ÿ DE BOULOGNE;LES FILMS DU KIOSQUE;LONG METRAGE;75016;01/03/2016;01/03/2016;48.875133, 2.286885
MONSIEUR ET MADAME ADELMAN;NICOLAS BEDOS;PARVISÿ DE LA MAIRIE DU 14EME;LES FILMS DU KIOSQUE;LONG METRAGE;75014;07/03/2016;07/03/2016;
MONSIEUR ET MADAME ADELMAN;NICOLAS BEDOS;87ÿ RUEÿ DE LA ROQUETTE;LES FILMS DU KIOSQUE;LONG METRAGE;75011;08/03/2016;08/03/2016;48.857163, 2.378662
MONSIEUR ET MADAME ADELMAN;NICOLAS BEDOS;70ÿ AVENUEÿ DE BRETEUIL;LES FILMS DU KIOSQUE;LONG METRAGE;75007;21/01/2016;22/01/2016;48.848251, 2.311245
MONSIEUR ET MADAME ADELMAN;NICOLAS BEDOS;2ÿ AVENUEÿ DEROULEDE;LES FILMS DU KIOSQUE;LONG METRAGE;75015;03/02/2016;03/02/2016;48.850371, 2.299478
MONSIEUR ET MADAME ADELMAN;NICOLAS BEDOS;RUEÿ DE BEAUJOLAIS;LES FILMS DU KIOSQUE;LONG METRAGE;75001;09/02/2016;09/02/2016;48.866089, 2.338506
MONSIEUR ET MADAME ADELMAN;NICOLAS BEDOS;143ÿ AVENUEÿ VICTOR HUGO;LES FILMS DU KIOSQUE;LONG METRAGE;75016;02/03/2016;02/03/2016;48.867212, 2.279854
MONSIEUR ET MADAME ADELMAN;NICOLAS BEDOS;12ÿ RUEÿ CUJAS;LES FILMS DU KIOSQUE;LONG METRAGE;75005;04/03/2016;04/03/2016;48.847547, 2.343298
MONSIEUR ET MADAME ADELMAN;NICOLAS BEDOS;MAIRIEÿ DU 14EME (SALLE DES MARIAGES);LES FILMS DU KIOSQUE;LONG METRAGE;75004;07/03/2016;07/03/2016;
MONSIEUR ET MADAME ADELMAN;NICOLAS BEDOS;RUEÿ BOUCHUT;LES FILMS DU KIOSQUE;LONG METRAGE;75015;03/02/2016;03/02/2016;48.846999, 2.309895
MONSIEUR ET MADAME ADELMAN;NICOLAS BEDOS;46ÿ RUEÿ SAINT JACQUES;LES FILMS DU KIOSQUE;LONG METRAGE;75005;04/03/2016;04/03/2016;48.849401, 2.34461
MUNCH;NICOLAS GUICHETEAU;RUEÿ DE LA SANTE;EXILENE FILMS;SERIE TELEVISEE;75014;25/11/2016;25/11/2016;48.832616, 2.341067
MUNCH;NICOLAS GUICHETEAU;16ÿ PLACEÿ DENFERT ROCHEREAU;EXILENE FILMS;SERIE TELEVISEE;75014;02/11/2016;10/11/2016;48.834046, 2.330544
MUNCH;NICOLAS GUICHETEAU;1ÿ QUAIÿ AUX FLEURS;EXILENE FILMS;SERIE TELEVISEE;75004;28/10/2016;28/10/2016;48.852888, 2.352022
MUNCH;NICOLAS GUICHETEAU;5ÿ RUEÿ DU DOME;EXILENE FILMS;SERIE TELEVISEE;75016;29/10/2016;29/10/2016;48.87137, 2.291415
MUNCH;NICOLAS GUICHETEAU;RUEÿ DES FRIGOS;EXILENE FILMS;SERIE TELEVISEE;75013;13/12/2016;13/12/2016;48.830857, 2.379928
MUNCH;GABRIEL LAFERRIERE;RUEÿ DU PERE CORENTIN;EXILENE FILMS;SERIE TELEVISEE;75014;13/05/2016;13/05/2016;48.824888, 2.329005
MUNCH;GABRIEL LAFERRIERE;RUEÿ LACAZE;EXILENE FILMS;SERIE TELEVISEE;75014;13/05/2016;13/05/2016;48.825038, 2.330291
MUNCH;GABRIEL LAFERRIERE;12ÿ PLACEÿ DENFERT ROCHEREAU;EXILENE FILMS;SERIE TELEVISEE;75014;20/05/2016;20/05/2016;48.834239, 2.330634
MUNCH;GABRIEL LAFERRIERE;1ÿ RUEÿ SAINT YVES;EXILENE FILMS;SERIE TELEVISEE;75014;07/06/2016;07/06/2016;48.825622, 2.334291
MUNCH;GABRIEL LAFERRIERE;RUEÿ DU DOUANIER ROUSSEAU;EXILENE FILMS;SERIE TELEVISEE;75014;13/05/2016;13/05/2016;48.826138, 2.330907
MUNCH;GABRIEL LAFERRIERE;1ÿ RUEÿ SAINT YVES;EXILENE FILMS;SERIE TELEVISEE;75014;06/06/2016;06/06/2016;48.825622, 2.334291
MUNCH;GABRIEL LAFERRIERE;RUEÿ DES ARTISTES;EXILENE FILMS;SERIE TELEVISEE;75014;06/06/2016;06/06/2016;48.826354, 2.334666
MUNCH;GABRIEL LAFERRIERE;PARCÿ MONTSOURIS;EXILENE FILMS;SERIE TELEVISEE;75014;07/06/2016;07/06/2016;48.822372, 2.334367
MUNCH;GABRIEL LAFERRIERE;VILLAÿ SEURAT;EXILENE FILMS;SERIE TELEVISEE;75014;13/05/2016;13/05/2016;48.826116, 2.33298
MUNCH;GABRIEL LAFERRIERE;12ÿ PLACEÿ DENFERT ROCHEREAU;EXILENE FILMS;SERIE TELEVISEE;75014;16/05/2016;16/05/2016;48.834239, 2.330634
MUNCH;GABRIEL LAFERRIERE;12ÿ PLACEÿ DENFERT ROCHEREAU;EXILENE FILMS;SERIE TELEVISEE;75014;17/05/2016;18/05/2016;48.834239, 2.330634
MUNCH;GABRIEL LAFERRIERE;12ÿ PLACEÿ DENFERT ROCHEREAU;EXILENE FILMS;SERIE TELEVISEE;75014;23/05/2016;27/05/2016;48.834239, 2.330634
MUNCH;GABRIEL LAFERRIERE;RUEÿ DES ARTISTES;EXILENE FILMS;SERIE TELEVISEE;75014;07/06/2016;07/06/2016;48.826354, 2.334666
MUNCH;GABRIEL LAFERRIERE;RUEÿ MARIE ROSE;EXILENE FILMS;SERIE TELEVISEE;75014;13/05/2016;13/05/2016;48.826457, 2.330359
MUNCH;NICOLAS GUICHETEAU;25ÿ ALLEEÿ CELESTIN HENNION;EXILENE FILMS;SERIE TELEVISEE;75004;28/10/2016;28/10/2016;48.852341, 2.36038
MUNCH;NICOLAS GUICHETEAU;RUEÿ CHANOINESSE;EXILENE FILMS;SERIE TELEVISEE;75004;28/10/2016;28/10/2016;48.853792, 2.350685
MUNCH;NICOLAS GUICHETEAU;26ÿ RUEÿ DUHESME;EXILENE FILMS;SERIE TELEVISEE;75018;31/10/2016;31/10/2016;48.89101, 2.339263
MUNCH;NICOLAS GUICHETEAU;23ÿ AVENUEÿ CESAR PALACE;EXILENE FILMS;SERIE TELEVISEE;75015;29/11/2016;29/11/2016;48.847145, 2.309339
MUNCH;NICOLAS GUICHETEAU;8/10ÿ RUEÿ THOMAS MANN;EXILENE FILMS;SERIE TELEVISEE;75013;13/12/2016;13/12/2016;48.830226, 2.380614
MUNCH;NICOLAS GUICHETEAU;ECOLEÿ MATERNELLE/12, RUE CHAPTAL;EXILENE FILMS;SERIE TELEVISEE;75009;22/12/2016;22/12/2016;48.880826, 2.33362
MUNCH;NICOLAS GUICHETEAU;RUEÿ JEAN BAPTISTE PIGALLE;EXILENE FILMS;SERIE TELEVISEE;75009;22/12/2016;22/12/2016;48.879886, 2.334376
MUNCH;NICOLAS GUICHETEAU;PASSERELLE*ÿ SIMONE DE BEAUVOIR;EXILENE FILMS;SERIE TELEVISEE;75012;23/12/2016;23/12/2016;
MUNCH;NICOLAS GUICHETEAU;42ÿ QUAIÿ BOURBON;EXILENE FILMS;SERIE TELEVISEE;75004;28/10/2016;28/10/2016;48.853036, 2.355069
MUNCH;NICOLAS GUICHETEAU;42ÿ RUEÿ SCHEFFER;EXILENE FILMS;SERIE TELEVISEE;75016;06/12/2016;09/12/2016;48.862499, 2.28159
MUNCH;NICOLAS GUICHETEAU;RUEÿ VICTOR MASSE;EXILENE FILMS;SERIE TELEVISEE;75009;22/12/2016;22/12/2016;48.880761, 2.338199
MUNCH;NICOLAS GUICHETEAU;PASSERELLE*ÿ DES CABLES;EXILENE FILMS;SERIE TELEVISEE;75012;23/12/2016;23/12/2016;
MUNCH;NICOLAS GUICHETEAU;ESPLANADEÿ VIDAL NAQUET;EXILENE FILMS;SERIE TELEVISEE;75013;23/12/2016;23/12/2016;48.82977, 2.38169
MUNCH;NICOLAS GUICHETEAU;16ÿ PLACEÿ DENFERT ROCHEREAU;EXILENE FILMS;SERIE TELEVISEE;75014;12/11/2016;24/11/2016;48.834046, 2.330544
MUNCH;NICOLAS GUICHETEAU;16ÿ PLACEÿ DENFERT ROCHEREAU;EXILENE FILMS;SERIE TELEVISEE;75014;25/11/2016;25/11/2016;48.834046, 2.330544
MUNCH;NICOLAS GUICHETEAU;RUEÿ JEAN DOLENT;EXILENE FILMS;SERIE TELEVISEE;75014;25/11/2016;25/11/2016;48.833576, 2.338651
MUNCH;NICOLAS GUICHETEAU;42ÿ RUEÿ SCHEFFER;EXILENE FILMS;SERIE TELEVISEE;75016;02/12/2016;02/12/2016;48.862499, 2.28159
MUNCH;NICOLAS GUICHETEAU;PLACEÿ PIGALLE;EXILENE FILMS;SERIE TELEVISEE;75009;22/12/2016;22/12/2016;48.881961, 2.337346
NADIA;LEA MAZER;58ÿ RUEÿ PICPUS;MURMURES PRODUCTIONS;TELEFILM;75012;11/04/2016;11/04/2016;48.843372, 2.396801
NADIA;LEA MAZER;11ÿ RUEÿ CHARDON LAGACHE;MURMURES PRODUCTIONS;TELEFILM;75016;14/04/2016;14/04/2016;48.844977, 2.26667
NADIA;LEA MAZER;49ÿ BOULEVARDÿ PICPUS;MURMURES PRODUCTIONS;TELEFILM;75012;26/04/2016;29/04/2016;48.844469, 2.401759
NADIA;LEA MAZER;69ÿ AVENUEÿ DE SAINT MANDE;MURMURES PRODUCTIONS;TELEFILM;75012;02/05/2016;02/05/2016;48.844773, 2.40503
NADIA;LEA MAZER;146ÿ RUEÿ DU FAUBOURG POISSONNIERE;MURMURES PRODUCTIONS;TELEFILM;75009;15/04/2016;15/04/2016;48.87758, 2.349026
NADIA;LEA MAZER;36ÿ RUEÿ DU RENDEZ VOUS;MURMURES PRODUCTIONS;TELEFILM;75012;12/04/2016;12/04/2016;48.845919, 2.402947
NADIA;LEA MAZER;RUEÿ CLOVIS;MURMURES PRODUCTIONS;TELEFILM;75005;25/04/2016;25/04/2016;48.845998, 2.349665
NADIA;LEA MAZER;68ÿ BOULEVARDÿ PICPUS;MURMURES PRODUCTIONS;TELEFILM;75012;12/04/2016;12/04/2016;48.84536, 2.402358
NADIA;LEA MAZER;33ÿ AVENUEÿ DE SAINT MANDE ANGLE BOULEVARD PICPUS;MURMURES PRODUCTIONS;TELEFILM;75012;12/04/2016;12/04/2016;48.844956, 2.401011
NADIA;LEA MAZER;49/49BISÿ BOULEVARDÿ DE PICPUS;MURMURES PRODUCTIONS;TELEFILM;75012;19/04/2016;19/04/2016;48.844582, 2.401806
NADIA;LEA MAZER;42/44ÿ RUEÿ SIBUET;MURMURES PRODUCTIONS;TELEFILM;75012;19/04/2016;19/04/2016;48.844318, 2.402442
NADIA;LEA MAZER;49/49BISÿ BOULEVARDÿ DE PICPUS;MURMURES PRODUCTIONS;TELEFILM;75012;21/04/2016;21/04/2016;48.844582, 2.401806
NADIA;LEA MAZER;49ÿ BOULEVARDÿ PICPUS;MURMURES PRODUCTIONS;TELEFILM;75012;22/04/2016;22/04/2016;48.844469, 2.401759
NADIA;LEA MAZER;4 ET 26ÿ RUEÿ MARSOULAN;MURMURES PRODUCTIONS;TELEFILM;75012;02/05/2016;02/05/2016;48.846926, 2.403426
NADIA;LEA MAZER;6ÿ RUEÿ DU RENDEZ VOUS;MURMURES PRODUCTIONS;TELEFILM;75012;02/05/2016;02/05/2016;48.845109, 2.404963
NADIA;LEA MAZER;AVENUEÿ DE SAINT MANDE/BD DE PICPUS (ANGLE);MURMURES PRODUCTIONS;TELEFILM;75012;02/05/2016;02/05/2016;48.844956, 2.401011
NADIA;LEA MAZER;35ÿ RUEÿ SIBUET;MURMURES PRODUCTIONS;TELEFILM;75012;11/04/2016;11/04/2016;48.843451, 2.402284
NADIA;LEA MAZER;49/49BISÿ BOULEVARDÿ DE PICPUS;MURMURES PRODUCTIONS;TELEFILM;75012;18/04/2016;18/04/2016;48.844582, 2.401806
NADIA;LEA MAZER;49ÿ BOULEVARDÿ PICPUS;MURMURES PRODUCTIONS;TELEFILM;75012;25/04/2016;27/04/2016;48.844469, 2.401759
NADIA;LEA MAZER;67ÿ BOULEVARDÿ PICPUS;MURMURES PRODUCTIONS;TELEFILM;75012;03/05/2016;03/05/2016;48.846623, 2.399661
NADIA;LEA MAZER;53ÿ BOULEVARDÿ VOLTAIRE;MURMURES PRODUCTIONS;TELEFILM;75011;03/05/2016;03/05/2016;48.862281, 2.372923
NADIA;LEA MAZER;15ÿ RUEÿ JACQUES BINGEN;MURMURES PRODUCTIONS;TELEFILM;75017;13/04/2016;13/04/2016;48.883276, 2.312058
NADIA;LEA MAZER;49/49BISÿ BOULEVARDÿ DE PICPUS;MURMURES PRODUCTIONS;TELEFILM;75012;20/04/2016;20/04/2016;48.844582, 2.401806
NADIA;LEA MAZER;RUEÿ CLOVIS;MURMURES PRODUCTIONS;TELEFILM;75005;28/04/2016;28/04/2016;48.845998, 2.349665
NADIA;LEA MAZER;SQUAREÿ COURTELINE;MURMURES PRODUCTIONS;TELEFILM;75012;02/05/2016;02/05/2016;48.844371, 2.41143
NOIR ENIGMA;MANUEL BOURSINHAC;CITEÿ DEBERGUE;ASTHARTE ET COMPAGNIE;SERIE TELEVISEE;75012;05/01/2016;05/01/2016;48.845803, 2.404217
NOIR ENIGMA;MANUEL BOURSINHAC;RUEÿ COPERNIC;ASTHARTE ET COMPAGNIE;SERIE TELEVISEE;75016;06/01/2016;06/01/2016;48.869316, 2.288678
NOIR ENIGMA;MANUEL BOURSINHAC;AVENUEÿ VICTOR HUGO;ASTHARTE ET COMPAGNIE;SERIE TELEVISEE;75016;06/01/2016;06/01/2016;48.868832, 2.283684
NOIR ENIGMA;MANUEL BOURSINHAC;RUEÿ DE L'ARBALETE;ASTHARTE ET COMPAGNIE;SERIE TELEVISEE;75005;07/01/2016;07/01/2016;48.840178, 2.348363
NOIR ENIGMA;MANUEL BOURSINHAC;RUEÿ SOUFFLOT;ASTHARTE ET COMPAGNIE;SERIE TELEVISEE;75005;09/01/2016;09/01/2016;48.846812, 2.342596
NOIR ENIGMA;MANUEL BOURSINHAC;RUEÿ LAURISTON;ASTHARTE ET COMPAGNIE;SERIE TELEVISEE;75016;06/01/2016;06/01/2016;48.868984, 2.289577
NOIR ENIGMA;MANUEL BOURSINHAC;RUEÿ DES FOSSES SAINT JACQUES;ASTHARTE ET COMPAGNIE;SERIE TELEVISEE;75005;15/01/2016;15/01/2016;48.845593, 2.34415
NOIR ENIGMA;MANUEL BOURSINHAC;RUEÿ PAUL VALERY;ASTHARTE ET COMPAGNIE;SERIE TELEVISEE;75016;06/01/2016;06/01/2016;48.870635, 2.289422
NOIR ENIGMA;MANUEL BOURSINHAC;RUEÿ MOUFFETARD;ASTHARTE ET COMPAGNIE;SERIE TELEVISEE;75005;07/01/2016;07/01/2016;48.842184, 2.349646
NOIR ENIGMA;MANUEL BOURSINHAC;RUEÿ DES FOSSES SAINT JACQUES;ASTHARTE ET COMPAGNIE;SERIE TELEVISEE;75005;11/01/2016;12/01/2016;48.845593, 2.34415
NOIR ENIGMA;MANUEL BOURSINHAC;1ÿ PLACEÿ DE L'ESTRAPADE;ASTHARTE ET COMPAGNIE;SERIE TELEVISEE;75005;13/01/2016;14/01/2016;48.845058, 2.345069
NOIR ENIGMA;MANUEL BOURSINHAC;JARDIN*ÿ DEBERGUE RENDEZ VOUS;ASTHARTE ET COMPAGNIE;SERIE TELEVISEE;75012;05/01/2016;05/01/2016;48.845994, 2.402312
NOIR ENIGMA;MANUEL BOURSINHAC;RUEÿ DES FOSSES ST JACQUES;ASTHARTE ET COMPAGNIE;SERIE TELEVISEE;75005;08/01/2016;09/01/2016;48.845593, 2.34415
NOIR ENIGMA;MANUEL BOURSINHAC;PLACEÿ DE L'ESTRAPADE;ASTHARTE ET COMPAGNIE;SERIE TELEVISEE;75005;11/01/2016;12/01/2016;48.845058, 2.345069
NOIR ENIGMA;MANUEL BOURSINHAC;PLACEÿ DE L'ESTRAPADE;ASTHARTE ET COMPAGNIE;SERIE TELEVISEE;75005;08/01/2016;09/01/2016;48.845058, 2.345069
NOIR ENIGMA;MANUEL BOURSINHAC;58ÿ BOULEVARDÿ PICPUS;ASTHARTE ET COMPAGNIE;SERIE TELEVISEE;75012;05/01/2016;05/01/2016;48.844031, 2.40222
NOIR ENIGMA;MANUEL BOURSINHAC;RUEÿ GEORGES VILLE;ASTHARTE ET COMPAGNIE;SERIE TELEVISEE;75016;06/01/2016;06/01/2016;48.870269, 2.288971
NOIR ENIGMA;MANUEL BOURSINHAC;RUEÿ SAINT JACQUES;ASTHARTE ET COMPAGNIE;SERIE TELEVISEE;75005;09/01/2016;09/01/2016;48.844609, 2.342241
NOIR ENIGMA;MANUEL BOURSINHAC;PLACEÿ ANDRE HONNORAT;ASTHARTE ET COMPAGNIE;SERIE TELEVISEE;75006;09/01/2016;09/01/2016;48.853938, 2.339136
NOIR ENIGMA;MANUEL BOURSINHAC;RUEÿ AUGUSTE COMTE;ASTHARTE ET COMPAGNIE;SERIE TELEVISEE;75006;09/01/2016;09/01/2016;48.844249, 2.336289
NOIR ENIGMA;MANUEL BOURSINHAC;AVENUEÿ DE L'OBSERVATOIRE;ASTHARTE ET COMPAGNIE;SERIE TELEVISEE;75006;09/01/2016;09/01/2016;48.842179, 2.33752
NOIR ENIGMA;MANUEL BOURSINHAC;PLACEÿ DU PANTHEON;ASTHARTE ET COMPAGNIE;SERIE TELEVISEE;75005;09/01/2016;09/01/2016;48.845716, 2.345984
NOIR ENIGMA;MANUEL BOURSINHAC;RUEÿ CLOTAIRE;ASTHARTE ET COMPAGNIE;SERIE TELEVISEE;75005;09/01/2016;09/01/2016;48.845626, 2.344708
NOIR ENIGMA;MANUEL BOURSINHAC;PLACEÿ DE L'ESTRAPADE;ASTHARTE ET COMPAGNIE;SERIE TELEVISEE;75005;15/01/2016;15/01/2016;48.845058, 2.345069
NOS ANNEES FOLLES;ANDRE TECHINE;RUEÿ LHEUREUX;ARPROD;LONG METRAGE;75012;22/08/2016;26/08/2016;48.846825, 2.370869
NOS ANNEES FOLLES;ANDRE TECHINE;BOIS*ÿ DE BOULOGNE;ARPROD;LONG METRAGE;75016;14/09/2016;14/09/2016;48.875133, 2.286885
NOS ANNEES FOLLES;ANDRE TECHINE;17ÿ QUAIÿ D'ANJOU/HOTEL DE LAUZUN;ARPROD;LONG METRAGE;75004;07/09/2016;08/09/2016;48.854811, 2.354243
NOS ANNEES FOLLES;ANDRE TECHINE;53ÿ AVENUEÿ DES TERROIRS/MUSEE DES ARTS FORAINS;ARPROD;LONG METRAGE;75012;29/08/2016;29/08/2016;48.83269, 2.389472
NOS ANNEES FOLLES;ANDRE TECHINE;17ÿ QUAIÿ D'ANJOU/HOTEL DE LAUZUN;ARPROD;LONG METRAGE;75004;10/09/2016;10/09/2016;48.854811, 2.354243
NOS ANNEES FOLLES;ANDRE TECHINE;PARCÿ DE BAGATELLE;ARPROD;LONG METRAGE;75016;13/09/2016;13/09/2016;48.870467, 2.247866
NOS ANNEES FOLLES;ANDRE TECHINE;HOPITALÿ COCHIN;ARPROD;LONG METRAGE;75014;05/10/2016;05/10/2016;
NOS ANNEES FOLLES;ANDRE TECHINE;41ÿ RUEÿ DAREAU;ARPROD;LONG METRAGE;75014;06/10/2016;06/10/2016;48.830352, 2.335481
NOS ANNEES FOLLES;ANDRE TECHINE;RUEÿ LHEUREUX;ARPROD;LONG METRAGE;75012;29/08/2016;29/08/2016;48.846825, 2.370869
NOS ANNEES FOLLES;ANDRE TECHINE;112ÿ RUEÿ AMBROISE CROIZAT/ATELIERS CHRISTOPHLE;ARPROD;LONG METRAGE;93500;30/08/2016;02/09/2016;
NOS ANNEES FOLLES;ANDRE TECHINE;BOIS*ÿ DE BOULOGNE;ARPROD;LONG METRAGE;75016;13/09/2016;13/09/2016;48.875133, 2.286885
NOS ANNEES FOLLES;ANDRE TECHINE;53ÿ AVENUEÿ DES TERROIRS/MUSEE DES ARTS FORAINS;ARPROD;LONG METRAGE;75012;22/08/2016;26/08/2016;48.83269, 2.389472
NOS ANNEES FOLLES;ANDRE TECHINE;112ÿ RUEÿ AMBROISE CROIZAT/ATELIERS CHRISTOPHLE;ARPROD;LONG METRAGE;93500;05/09/2016;06/09/2016;
NOS ANNEES FOLLES;ANDRE TECHINE;17ÿ QUAIÿ D'ANJOU/HOTEL DE LAUZUN;ARPROD;LONG METRAGE;75004;06/09/2016;06/09/2016;48.854811, 2.354243
NOS ANNEES FOLLES;ANDRE TECHINE;17ÿ QUAIÿ D'ANJOU/HOTEL DE LAUZUN;ARPROD;LONG METRAGE;75004;09/09/2016;09/09/2016;48.854811, 2.354243
NOS ANNEES FOLLES;ANDRE TECHINE;JARDIN*ÿ DU PRE CATELAN;ARPROD;LONG METRAGE;75016;14/09/2016;14/09/2016;48.865015, 2.2552
NUMERO UNE;TONIE MARSHALL;AVENUEÿ DE BRETEUIL;TABO TABO FILMS;LONG METRAGE;75007;18/10/2016;18/10/2016;48.85046, 2.311558
NUMERO UNE;TONIE MARSHALL;RUEÿ DU CLOITRE NOTRE DAME;TABO TABO FILMS;LONG METRAGE;75004;18/10/2016;18/10/2016;48.85328, 2.350415
NUMERO UNE;TONIE MARSHALL;RUEÿ CHANOINESSE;TABO TABO FILMS;LONG METRAGE;75004;18/10/2016;18/10/2016;48.853792, 2.350685
NUMERO UNE;TONIE MARSHALL;72ÿ RUEÿ DE LILLE;TABO TABO FILMS;LONG METRAGE;75007;27/10/2016;28/10/2016;48.860551, 2.323047
NUMERO UNE;TONIE MARSHALL;59ÿ BOULEVARDÿ EXELMANS;TABO TABO FILMS;LONG METRAGE;75016;26/10/2016;26/10/2016;48.842378, 2.261097
NUMERO UNE;TONIE MARSHALL;74TERÿ RUEÿ LAURISTON;TABO TABO FILMS;LONG METRAGE;75016;31/10/2016;31/10/2016;48.868221, 2.288805
NUMERO UNE;TONIE MARSHALL;SQUAREÿ JEAN XXIII;TABO TABO FILMS;LONG METRAGE;75004;18/10/2016;18/10/2016;48.852279, 2.351269
NUMERO UNE;TONIE MARSHALL;45ÿ RUEÿ DES PETITES ECURIES;TABO TABO FILMS;LONG METRAGE;75010;09/11/2016;09/11/2016;48.873842, 2.349633
NUMERO UNE;TONIE MARSHALL;59ÿ BOULEVARDÿ EXELMANS;TABO TABO FILMS;LONG METRAGE;75016;24/10/2016;25/10/2016;48.842378, 2.261097
NUMERO UNE;TONIE MARSHALL;8ÿ RUEÿ GARANCIERE;TABO TABO FILMS;LONG METRAGE;75006;22/09/2016;22/09/2016;48.850021, 2.335781
NUMERO UNE;TONIE MARSHALL;110ÿ GALERIEÿ DE VALOIS (RESTAURANT DU PALAIS ROYAL);TABO TABO FILMS;LONG METRAGE;75001;21/11/2016;21/11/2016;48.865653, 2.338945
NUMERO UNE;TONIE MARSHALL;33ÿ AVENUEÿ DU MAINE;TABO TABO FILMS;LONG METRAGE;75015;16/09/2016;16/09/2016;48.842281, 2.321236
NUMERO UNE;TONIE MARSHALL;42ÿ AVENUEÿ DE FRIEDLAND;TABO TABO FILMS;LONG METRAGE;75008;04/11/2016;05/11/2016;48.874211, 2.297694
NUMERO UNE;TONIE MARSHALL;8ÿ RUEÿ GARANCIERE;TABO TABO FILMS;LONG METRAGE;75006;07/11/2016;08/11/2016;48.850021, 2.335781
NUMERO UNE;TONIE MARSHALL;PASSERELLE*ÿ SIMONE DE BEAUVOIR;TABO TABO FILMS;LONG METRAGE;75012;10/11/2016;10/11/2016;
NUMERO UNE;TONIE MARSHALL;33ÿ AVENUEÿ DU MAINE (TOUR MONTPARNASSE);TABO TABO FILMS;LONG METRAGE;75015;10/10/2016;13/10/2016;48.8428, 2.320433
NUMERO UNE;TONIE MARSHALL;2ÿ PLACEÿ DES PYRAMIDES/HOTEL REGINA;TABO TABO FILMS;LONG METRAGE;75001;21/10/2016;21/10/2016;48.863961, 2.332599
NUMERO UNE;TONIE MARSHALL;RUEÿ AUGUSTE COMTE;TABO TABO FILMS;LONG METRAGE;75006;24/10/2016;24/10/2016;48.844249, 2.336289
NUMERO UNE;TONIE MARSHALL;3ÿ PLACEÿ SAINT THOMAS D'AQUIN;TABO TABO FILMS;LONG METRAGE;75007;02/11/2016;02/11/2016;48.855998, 2.327488
NUMERO UNE;TONIE MARSHALL;38BISÿ RUEÿ FABERT;TABO TABO FILMS;LONG METRAGE;75007;24/11/2016;24/11/2016;48.85938, 2.31117
NUMERO UNE;TONIE MARSHALL;42ÿ RUEÿ DES PETITES ECURIES;TABO TABO FILMS;LONG METRAGE;75010;10/11/2016;10/11/2016;48.873921, 2.350107
